7.464840880732499795e-02,8.313332831819390811e-02,7.641056619010055950e-02,7.623090014079485222e-02,7.893666618032860183e-02,7.835890755090169080e-02,7.706024332431006540e-02,7.938741244375370487e-02,7.445566729778023418e-02,7.745950424863221051e-02
6.259788484446159040e-02,7.054419533843971080e-02,6.424071257464777918e-02,6.407312051381602869e-02,6.660158352059197817e-02,6.606044865887134021e-02,6.484684959530966075e-02,6.702407453857815722e-02,6.242031103237207640e-02,6.522026357638691096e-02
7.063337220172301312e-02,7.895619301755495145e-02,7.235941748896899950e-02,7.218340513796875357e-02,7.483563747930169208e-02,7.426889388984013463e-02,7.299591673397344549e-02,7.527789465873675756e-02,7.044532127013700129e-02,7.338739332144453287e-02
6.445934435447761568e-02,7.249938287508940482e-02,6.612281287335781965e-02,6.595313213164261112e-02,6.851234180742912794e-02,6.796482942773389435e-02,6.673648070679294442e-02,6.893975871755608775e-02,6.427920807499545863e-02,6.711438879416335712e-02
7.379042572139653255e-02,8.224208446098708880e-02,7.554515681147691564e-02,7.536624213477854939e-02,7.806100905562092518e-02,7.748550994133848735e-02,7.619212371297309772e-02,7.851001470879080679e-02,7.359865754765231027e-02,7.658978699526250433e-02
6.990218673751319445e-02,7.819368805940285494e-02,7.162127669255903550e-02,7.144596806047283366e-02,7.408787636505789753e-02,7.352326185346401421e-02,7.225523810870244923e-02,7.452849170137985924e-02,6.971502780197388893e-02,7.264521121126772674e-02
6.393403363911050186e-02,7.194803327042748053e-02,6.559176326480752051e-02,6.542266323904866177e-02,6.797332719158472036e-02,6.742758642559497362e-02,6.620333727601225571e-02,6.839937594212677774e-02,6.375461196654537421e-02,6.657999668340516819e-02
7.559013109070579495e-02,8.411071506373804518e-02,7.736026170904787558e-02,7.717978893960344977e-02,7.989735814391063506e-02,7.931717712102658024e-02,7.801284887794250611e-02,8.034997001907863423e-02,7.539633902091645579e-02,7.841382312421588119e-02
6.841335356248427757e-02,7.663931590679554096e-02,7.011790984082522105e-02,6.994407169834351845e-02,7.256439428588770668e-02,7.200423583310784637e-02,7.074656845885814171e-02,7.300157236862876708e-02,6.822804787805772375e-02,7.113339595019534112e-02
6.645865987410001785e-02,7.459490239244971621e-02,6.814336370067443360e-02,6.797153424841891056e-02,7.056234458975678414e-02,7.000828780813110608e-02,6.876477914565939931e-02,7.099481408108487823e-02,6.627586405366577005e-02,6.914730169412688920e-02
6.769064759564519251e-02,7.588392932401510915e-02,6.938796693481211197e-02,6.921486102391379014e-02,7.182442885578209368e-02,7.126649275248213289e-02,7.001398512992208778e-02,7.225989223134939021e-02,6.750625962884600206e-02,7.039924437011590985e-02
6.069497817057722955e-02,6.854119929912212694e-02,6.231581303106239339e-02,6.215044663379153816e-02,6.464611716636421701e-02,6.411179416286692800e-02,6.291392561887780566e-02,6.506334463479723773e-02,6.052011233174070526e-02,6.328254220995435664e-02
6.667483093092256563e-02,7.482120411270272442e-02,6.836177397664010280e-02,6.818971795394276891e-02,7.078385858190966440e-02,7.022911275065786552e-02,6.898400639312712856e-02,7.121685991388941595e-02,6.649175319584657573e-02,6.936701495933049466e-02
6.775559230441971503e-02,7.595183423845373871e-02,6.945356689333483102e-02,6.928039468405501611e-02,7.189093644603561373e-02,7.133279903313165249e-02,7.007982415726429770e-02,7.232655515913272160e-02,6.757112137962520415e-02,7.046522544151620493e-02
6.264777178694826143e-02,7.059664753635036538e-02,6.429116383564678627e-02,6.412351466847412973e-02,6.665281867791876536e-02,6.611150925023354108e-02,6.489750675150056380e-02,6.707544455477319756e-02,6.247012819571388931e-02,6.527104371149855533e-02
6.643016269928266049e-02,7.456506581574100234e-02,6.811457051747406288e-02,6.794277101625900706e-02,7.053314108989415521e-02,6.997917541086239035e-02,6.873587796489606661e-02,7.096554026197392229e-02,6.624740412418185509e-02,6.911833625704856543e-02
5.976833497529653039e-02,6.756421087934347258e-02,6.137812543111806352e-02,6.121387679065943416e-02,6.369306766131903330e-02,6.316217157193984577e-02,6.197220812374532734e-02,6.410764633579615901e-02,5.959482095145799546e-02,6.233841228929425798e-02
6.574093052024347628e-02,7.384316032594190338e-02,6.741812071889266567e-02,6.724705152520094043e-02,6.982668446253705030e-02,6.927494124361473216e-02,6.803679484892252716e-02,7.025736804309368200e-02,6.555907855913005455e-02,6.841768577509850513e-02
5.915417600576963753e-02,6.691609343587677505e-02,6.075652345316996661e-02,6.059302811605687261e-02,6.306110869485244408e-02,6.253252428824897236e-02,6.134789025182126043e-02,6.347390028872124113e-02,5.898157010369133729e-02,6.171246746130594485e-02
6.972763230083436903e-02,7.801157283412599175e-02,7.144504417176127109e-02,7.126990532368163156e-02,7.390932218462466230e-02,7.334522168667388653e-02,7.207839330594660587e-02,7.434954109312431891e-02,6.954068806816401938e-02,7.246800348113531520e-02
7.346099183302977342e-02,8.189968325136821881e-02,7.521283006300666374e-02,7.503420807661555225e-02,7.772468893967571235e-02,7.715007083463426563e-02,7.585874125474952046e-02,7.817301579936898615e-02,7.326960152308231722e-02,7.625578172105280939e-02
6.751012798210404009e-02,7.569515715070528061e-02,6.920562087600880263e-02,6.903269976586449974e-02,7.163955268590288528e-02,7.108217781000854274e-02,6.983097269116998740e-02,7.207458298604554892e-02,6.732597111367384646e-02,7.021583594453625898e-02
7.363541755864203009e-02,8.208098843919506282e-02,7.538879035137192874e-02,7.521001310293469466e-02,7.790276767069008457e-02,7.732768216343408052e-02,7.603526155801822173e-02,7.835145465859225111e-02,7.344382689345349546e-02,7.643263243875242363e-02
7.153897337496489817e-02,7.989980446976237272e-02,7.327346898823211552e-02,7.309660166369427725e-02,7.576137155682743929e-02,7.519204439368516735e-02,7.391305164715829268e-02,7.620562064948115111e-02,7.134983402823721899e-02,7.430635314667462243e-02
6.710089775697566927e-02,7.526708536460041676e-02,6.879222220318387260e-02,6.861972286138812160e-02,7.122037864647380589e-02,7.066428517182524183e-02,6.941605316313768925e-02,7.165442007393478530e-02,6.691726756041936619e-02,6.980001237806426895e-02
6.862463250584917296e-02,7.686004113197848764e-02,7.033128185168011082e-02,7.015723193482603648e-02,7.278066424140981761e-02,7.221986346567887960e-02,7.096070413986621528e-02,7.321833786769248176e-02,6.843906078152607597e-02,7.134798496759058029e-02
7.548434263236609987e-02,8.400096385305989843e-02,7.725358678866856010e-02,7.707320371072817755e-02,7.978946095803056415e-02,7.920954907040039794e-02,7.790585040990788412e-02,8.024186558288956550e-02,7.529066765648488591e-02,7.830663427411711786e-02
7.803345948980311420e-02,8.664254380109563669e-02,7.982342472649346654e-02,7.964094505176153027e-02,8.238784776017867018e-02,8.180165766934655025e-02,8.048325211704157600e-02,8.284508526216340096e-02,7.783702694372698905e-02,8.088847891018682845e-02
7.016384806411443686e-02,7.846662244443720902e-02,7.188544073662363199e-02,7.170987888687962997e-02,7.435550252878565802e-02,7.379012165412281166e-02,7.252031532496731880e-02,7.479670888255891825e-02,6.997636855590694260e-02,7.291082956766997691e-02
6.783547680034823779e-02,7.603535354015007741e-02,6.953425603693570711e-02,6.936100241325333926e-02,7.197274011713819530e-02,7.141435552081966398e-02,7.016080687807522975e-02,7.240854956228733041e-02,6.765090396678057061e-02,7.054638257890531727e-02
7.059047759936373789e-02,7.891147668424342010e-02,7.231611813895431895e-02,7.214014673896025631e-02,7.479177841151954387e-02,7.422515865531140178e-02,7.295246969967582318e-02,7.523394010501403828e-02,7.040247866911539254e-02,7.334385883053905208e-02
7.453918524804362122e-02,8.301991142922443556e-02,7.630040586589918739e-02,7.612083459637870864e-02,7.882521348358854929e-02,7.824773970106628507e-02,7.694974111771482606e-02,7.927574033906503725e-02,7.434656678539265651e-02,7.734880060939178237e-02
6.624609814967023780e-02,7.437232803432484995e-02,6.792858943135768324e-02,6.775698385171245730e-02,7.034450320854276906e-02,6.979112746841263648e-02,6.854919763796597787e-02,7.077644701387345028e-02,6.606358060145003930e-02,6.893123984927217174e-02
6.916770861657271785e-02,7.742717622069124339e-02,7.087969141623928770e-02,7.070510186906835137e-02,7.333645662393427356e-02,7.277401999082291906e-02,7.151105966920701107e-02,7.377539217597214871e-02,6.898145769671365501e-02,7.189949518359524394e-02
7.142244607720082961e-02,7.977843427288294764e-02,7.315586446337973836e-02,7.297910612863527102e-02,7.564227810973356281e-02,7.507328009898754650e-02,7.379505404941716362e-02,7.608627345463059299e-02,7.123344577327238303e-02,7.418812302194975616e-02
6.847093036548240752e-02,7.669947178014563383e-02,7.017605804756535393e-02,7.000216209098382436e-02,7.262333366096881959e-02,7.206299983603586812e-02,7.080492514585838559e-02,7.306064704350258288e-02,6.828555208050800240e-02,7.119187640773318171e-02
6.684176091491016158e-02,7.499592135947462379e-02,6.853042561735854521e-02,6.835819539339839379e-02,7.095489630435999895e-02,7.039962082665714160e-02,6.915328617540852929e-02,7.138830642377291813e-02,6.665846622685582534e-02,6.953666834742699976e-02
6.330284953555331828e-02,7.128513595223463784e-02,6.495359449317178457e-02,6.478520125661621498e-02,6.732546130715244548e-02,6.678187837350904599e-02,6.556262014673816529e-02,6.774984341769507701e-02,6.312429533660586511e-02,6.593775892899038371e-02
7.284651262216179646e-02,8.126072293139723068e-02,7.459289298840733606e-02,7.441482320950672247e-02,7.709721557529677916e-02,7.652426087541024102e-02,7.523681246592912875e-02,7.754426066246745963e-02,7.265583330904054615e-02,7.563267719564559233e-02
6.489723094313072649e-02,7.295873061600126330e-02,6.656543217642939270e-02,6.639527254087140840e-02,6.896152789222516344e-02,6.841255544352886631e-02,6.718082672337170880e-02,6.939007224318821665e-02,6.471650405417185559e-02,6.755976405923681816e-02
7.000262855749382618e-02,7.829846578373743371e-02,7.172268102002972434e-02,7.154727500417097652e-02,7.419061223349987522e-02,7.362570295551411348e-02,7.235699362751221719e-02,7.463145489758819806e-02,6.981534638605513265e-02,7.274717486359633112e-02
6.682071781357613871e-02,7.497389831362059887e-02,6.850916584414833144e-02,6.833695754352030194e-02,7.093333625315691171e-02,7.037812742518019526e-02,6.913194735002990698e-02,7.136669493240274664e-02,6.663745043878961660e-02,6.951528250711561108e-02
7.360755411839171869e-02,8.205202810903630684e-02,7.536068220901083470e-02,7.518192971874687602e-02,7.787432173534748758e-02,7.729931075164644949e-02,7.600706411499323634e-02,7.832295130482852530e-02,7.341599541530059725e-02,7.640438231251213408e-02
7.018284555581737194e-02,7.848643556679227307e-02,7.190461933870399835e-02,7.172903916476243424e-02,7.437493164854280803e-02,7.380949532704078608e-02,7.253956000951941596e-02,7.481618076128090933e-02,6.999534283226209463e-02,7.293011340579404200e-02
6.950842437588089506e-02,7.778282387715834689e-02,7.122371919774259097e-02,7.104879454738852185e-02,7.368506790334042322e-02,7.312161606387193591e-02,7.185629588973477255e-02,7.412478651595834356e-02,6.932175073490565165e-02,7.224544809806966728e-02
7.031111729119844667e-02,7.862020445818454495e-02,7.203411183253101424e-02,7.185840814603283722e-02,7.450611266272923194e-02,7.394030264709167133e-02,7.266949792754774651e-02,7.494764995199677815e-02,7.012345802653462135e-02,7.306031521268184503e-02
6.930672364228455951e-02,7.757229864897696725e-02,7.102006094002784320e-02,7.084533434753000070e-02,7.347870074179911615e-02,7.291584886548810318e-02,7.165192339973586177e-02,7.391795659195361801e-02,6.912029993346972823e-02,7.204065204941180467e-02
6.756517356257023266e-02,7.575272297963148160e-02,6.926122419054493717e-02,6.908824664848711716e-02,7.169592863738100119e-02,7.113838236677787197e-02,6.988677949521890365e-02,7.213109119754572418e-02,6.738094614621320533e-02,7.027176367766685416e-02
7.116013157633263586e-02,7.950516614443768615e-02,7.289111411728012302e-02,7.271460223235075293e-02,7.537416061249063715e-02,7.480590709909083758e-02,7.352941488739808684e-02,7.581758198677887584e-02,7.097144535835057944e-02,7.392195794800329733e-02
7.076745236736224631e-02,7.909595506591843295e-02,7.249476018865459725e-02,7.231862009877654263e-02,7.497272602342210102e-02,7.440559621005482516e-02,7.313172010853827287e-02,7.541528100753328023e-02,7.057923915165530138e-02,7.352346947239861430e-02
7.524012183154606126e-02,8.374755268679771880e-02,7.700731064035634676e-02,7.682713552018577419e-02,7.954035056303659923e-02,7.896106287187196204e-02,7.765882409597293923e-02,7.999227449500621867e-02,7.504671806391981226e-02,7.805916643937048371e-02
6.662823448393036252e-02,7.477242838831803240e-02,6.831469578508848894e-02,6.814268850655366694e-02,7.073611269006824243e-02,7.018151508335303268e-02,6.893675243859888335e-02,7.116899961771423755e-02,6.644521742442403844e-02,6.931965645259451081e-02
6.756059761127415630e-02,7.574793764692192011e-02,6.925660190141864903e-02,6.908362904785188274e-02,7.169124215671381084e-02,7.113371012547571592e-02,6.988214029970948871e-02,7.212639372886495148e-02,6.737637605692414766e-02,7.026711443536549917e-02
6.921351829759664342e-02,7.747500077291000209e-02,7.092594792804243764e-02,7.075131317142711873e-02,7.338333155570959943e-02,7.282075793024365973e-02,7.155747921298862002e-02,7.382237277810661802e-02,6.902721039048573259e-02,7.194601143384164732e-02
6.760502839439022638e-02,7.579440046923389962e-02,6.930148240277785032e-02,6.912846404645231480e-02,7.173674564327252312e-02,7.117907541989039466e-02,6.992718488106899888e-02,7.217200385289676556e-02,6.742074994250644993e-02,7.031225652081658783e-02
7.084429773290656929e-02,7.917604836569741567e-02,7.257232735714214122e-02,7.239611423775484111e-02,7.505129124689313702e-02,7.448394066012763159e-02,7.320955065041742649e-02,7.549401645759787338e-02,7.065599168601797986e-02,7.360145594404150782e-02
7.046694769779597578e-02,7.878268963600891517e-02,7.219142034575559697e-02,7.201556710917224324e-02,7.466546548540936579e-02,7.409920309164731711e-02,7.282734576765073631e-02,7.510735161631858225e-02,7.027909875068304169e-02,7.321848251980705991e-02
6.803483494518519636e-02,7.624375207791793396e-02,6.973561583232372463e-02,6.956215968177408004e-02,7.217687220468943510e-02,7.161787283261651649e-02,7.036289698114317481e-02,7.261315600814520488e-02,6.785000842793056930e-02,7.074890649658685526e-02
6.860583722740443147e-02,7.684040748220664907e-02,7.031230078763689439e-02,7.013826966834708909e-02,7.276142596307297317e-02,7.220068219363456885e-02,7.094165529051779662e-02,7.319905561079827205e-02,6.842028912879619118e-02,7.132889588332558262e-02
7.724082856174248335e-02,8.582183317488199792e-02,7.902449264355716763e-02,7.884265054518183047e-02,8.158023903321312553e-02,8.099595518738245126e-02,7.968201973964181284e-02,8.203600952406299440e-02,7.704523926057829653e-02,8.008589711758823393e-02
6.795725449194148227e-02,7.616265872550567750e-02,6.965725752158032080e-02,6.948388007451429538e-02,7.209743659609454958e-02,7.153867611035306939e-02,7.028425486666078914e-02,7.253353607859835961e-02,6.777252658784609085e-02,7.067009580947750114e-02
7.165172725254598252e-02,8.001723098350731200e-02,7.338726238048973172e-02,7.321028988178591990e-02,7.587660164939911966e-02,7.530695691199781883e-02,7.402722435331061945e-02,7.632109555678334711e-02,7.146245364767510322e-02,7.442075020881440406e-02
7.183511877080259178e-02,8.020819425807496073e-02,7.357233871206918241e-02,7.339519575036100585e-02,7.606400633812770984e-02,7.549384700139805116e-02,7.421291546946286177e-02,7.650889692953485866e-02,7.164562738988251855e-02,7.460680489017405825e-02
7.538999780023752928e-02,8.390307565659106681e-02,7.715844942661091721e-02,7.697814653606455115e-02,7.969323077769918662e-02,7.911355954678239710e-02,7.781042378663004244e-02,8.014545007711385005e-02,7.519642744769403087e-02,7.821103741977934731e-02
7.067699596993888556e-02,7.900166749633844021e-02,7.240345246693598302e-02,7.222739851112790210e-02,7.488024109706453713e-02,7.431337170531460146e-02,7.304010175436310981e-02,7.532259527966511659e-02,7.048889219472123657e-02,7.343166719029146916e-02
6.790431340754360390e-02,7.610731664292885723e-02,6.960378483051979370e-02,6.943046117138398921e-02,7.204322762637556388e-02,7.148463041632409365e-02,7.023058821747180103e-02,7.247920112593381203e-02,6.771965287637111974e-02,7.061631394545783702e-02
6.551944010272242602e-02,7.361105592806202469e-02,6.719428695084103675e-02,6.702345486951212516e-02,6.959960094510066198e-02,6.904857973966738172e-02,6.781210612044327735e-02,7.002972712047057791e-02,6.533788186446411184e-02,6.819248792634508005e-02
6.414768281528619720e-02,7.217231144030818168e-02,6.580775460300052060e-02,6.563841757373786723e-02,6.819256949454123584e-02,6.764610554738956227e-02,6.642018314802855539e-02,6.861917675390778737e-02,6.396796970159700224e-02,6.679735224804939087e-02
7.149490007115531787e-02,7.985390113135842904e-02,7.322898860209393901e-02,7.305216246461468388e-02,7.571632852139688341e-02,7.514712573760623515e-02,7.386842271918160618e-02,7.616048172933317928e-02,7.130581327873929121e-02,7.426163635090991810e-02
7.403342021618501689e-02,8.249457376905956763e-02,7.579027034095976723e-02,7.561114126661930279e-02,7.830904724215517754e-02,7.773290307698398072e-02,7.643801056977453379e-02,7.875854985033768629e-02,7.384137480091451655e-02,7.683612990391430753e-02
7.389585108227463006e-02,8.235163652077898133e-02,7.565150307228064863e-02,7.547249522171819991e-02,7.816862638018774734e-02,7.759284690606924051e-02,7.629880604839980873e-02,7.861784803005222866e-02,7.370396247122287803e-02,7.669666754098106165e-02
6.945639255175724280e-02,7.772851981409303890e-02,7.117118327753628459e-02,7.099630963043791765e-02,7.363183442383952615e-02,7.306853706846723473e-02,7.180357604204917754e-02,7.407143388228676351e-02,6.926978329726780903e-02,7.219261918597216776e-02
6.688780992324791508e-02,7.504411307597876057e-02,6.857694841163380906e-02,6.840467024901661364e-02,7.100207568967002725e-02,7.044665447896923671e-02,6.919998182930049702e-02,7.143559828472019479e-02,6.670445550096086584e-02,6.958346680292411268e-02
7.137408113015958344e-02,7.972805511721033078e-02,7.310705153663059341e-02,7.293033852680123885e-02,7.559284596429156899e-02,7.502398485308152398e-02,7.374607765851075303e-02,7.603673576934459610e-02,7.118513862343117671e-02,7.413904992206515887e-02
6.648070686146929920e-02,7.461798498995431128e-02,6.816563956546217717e-02,6.799378695469789069e-02,7.058493771207785539e-02,7.003081049121576140e-02,6.878713851553946990e-02,7.101746157293162276e-02,6.629788223900739963e-02,6.916971074647117190e-02
6.810588357383950964e-02,7.631801205777918873e-02,6.980737561381680778e-02,6.963384750904226539e-02,7.224961685959507829e-02,7.169039910958313611e-02,7.043491622932114560e-02,7.268606915702770233e-02,6.792096686680801354e-02,7.082107984902666353e-02
7.029287613198123563e-02,7.860118262699937464e-02,7.201569729626554339e-02,7.184001115151217309e-02,7.448745832361154673e-02,7.392170137723406975e-02,7.265102013021285110e-02,7.492895468876184517e-02,7.010523910631201450e-02,7.304179993915763114e-02
6.798505316674770260e-02,7.619171690267925734e-02,6.968533507788360337e-02,6.951192941362496769e-02,7.212590039624251770e-02,7.156705426073869947e-02,7.031243417370444670e-02,7.256206596515780982e-02,6.780028991169601005e-02,7.069833555569578210e-02
7.227697833680069017e-02,8.066815422966140681e-02,7.401822755221429406e-02,7.384067692393028737e-02,7.651546247992327410e-02,7.594407305002691400e-02,7.466027460536114879e-02,7.696130122327959899e-02,7.208696525109432873e-02,7.505503317647788109e-02
6.783152581664608771e-02,7.603122294850089835e-02,6.953026529099098907e-02,6.935701569045696346e-02,7.196869429719951472e-02,7.141032191497651005e-02,7.015680162479270843e-02,7.240449431777508382e-02,6.764695801991389701e-02,7.054236870705875295e-02
6.690837544989418351e-02,7.506563477444795629e-02,6.859772537141600735e-02,6.842542581556596004e-02,7.102314565625962584e-02,7.046765941330301875e-02,6.922083592995929846e-02,7.145671844232355518e-02,6.672499436615889068e-02,6.960436677850424803e-02
6.528728512319795230e-02,7.336771596420707531e-02,6.695966323747876148e-02,6.678908095701079073e-02,6.936155316901959633e-02,6.881129284205475538e-02,6.757658170106764506e-02,6.979109190415982988e-02,6.510603599690965859e-02,6.795642701923843010e-02
6.960721415905692100e-02,7.788591984984061245e-02,7.132346440206717431e-02,7.114844308453012467e-02,7.378613514542749219e-02,7.322239054180476603e-02,7.195638969545364860e-02,7.422607956391745476e-02,6.942041843818476388e-02,7.234574859764311694e-02
6.237362746453641027e-02,7.030836962819243807e-02,6.401391074277838766e-02,6.384657616972302940e-02,6.637124691777873675e-02,6.583089929502165816e-02,6.461911940132736287e-02,6.679312974528651969e-02,6.219636809101098535e-02,6.499197880865159593e-02
6.889538439894209165e-02,7.714282753699057416e-02,7.060470112135661114e-02,7.043038132310611155e-02,7.305777610540610534e-02,7.249615704287065698e-02,7.123509662569639522e-02,7.349608099184386234e-02,6.870947322687874503e-02,7.162295502479433529e-02
6.527721500049811498e-02,7.335715928162384047e-02,6.694948573778196355e-02,6.677891432238076963e-02,6.935122673049944064e-02,6.880099950315739232e-02,6.756636502536790545e-02,6.978073991019102806e-02,6.509597931141083982e-02,6.794618700620481955e-02
6.478052696584907233e-02,7.283632849813216625e-02,6.644747137431299133e-02,6.627743891369997087e-02,6.884182336383026790e-02,6.829323856946931115e-02,6.706240737376766015e-02,6.927006838555747892e-02,6.459995703526810740e-02,6.744107142629719720e-02
7.104047234590885052e-02,7.938048635617390991e-02,7.277033870969167040e-02,7.259393975552141942e-02,7.525184210346767821e-02,7.468392983856377010e-02,7.340823220113958103e-02,7.569500037910313617e-02,7.085192990453501038e-02,7.380053421903906563e-02
6.321264598404975621e-02,7.119036195322824001e-02,6.486238475551271698e-02,6.469409333776772464e-02,6.723285436130665982e-02,6.668958242383922486e-02,6.547104329992278759e-02,6.765699624917193011e-02,6.303421655010214841e-02,6.584596294743096101e-02
6.448302691034547840e-02,7.252423179502281991e-02,6.614675257725140256e-02,6.597704581507771171e-02,6.853663835269223348e-02,6.798904661954716100e-02,6.676051423033199650e-02,6.896411654109953215e-02,6.430285857087146562e-02,6.713847825286134441e-02
6.823190272958601366e-02,7.644971361684034517e-02,6.993465329309099532e-02,6.976099785150800814e-02,7.237863736694497008e-02,7.181903320830476667e-02,7.056265308630772781e-02,7.281538779878102274e-02,6.804682633625556976e-02,7.094908939408453574e-02
5.996143114207311275e-02,6.776788612738386675e-02,6.157354139211146382e-02,6.140905797111673170e-02,6.389171091798585833e-02,6.336009470053501069e-02,6.216847054530472844e-02,6.430684625049336300e-02,5.978763360985804576e-02,6.253518159827409217e-02
6.251431480409937180e-02,7.045632135741763946e-02,6.415619580496380314e-02,6.398869954887093092e-02,6.651575159854539177e-02,6.597490962282753779e-02,6.476198740494609751e-02,6.693801634759731500e-02,6.233685802293387201e-02,6.513519505678239119e-02
7.135460560660447649e-02,7.970776782682656436e-02,7.308739547638373746e-02,7.291070073258495987e-02,7.557294035275573252e-02,7.500413441513739676e-02,7.372635572199140452e-02,7.601678762250475840e-02,7.116568638801266944e-02,7.411928901007813764e-02
6.704901755222590631e-02,7.521280325651540088e-02,6.873981076158940107e-02,6.856736517120770591e-02,7.116723108307780599e-02,7.061130096543476176e-02,6.936344790069125243e-02,7.160114643908842280e-02,6.686545440109725735e-02,6.974729187428811705e-02
6.373230267256840831e-02,7.173621732892281055e-02,6.538781056564119121e-02,6.521893535870457170e-02,6.776629033240536004e-02,6.722123575086735858e-02,6.599857397955756488e-02,6.819180912176608933e-02,6.355315719776356842e-02,6.637474980036789374e-02
6.510417544481113261e-02,7.317574082351996356e-02,6.677459728061020672e-02,6.660421294895577105e-02,6.917377359712621743e-02,6.862411637525338282e-02,6.739080200485131344e-02,6.960284667961370852e-02,6.492317102994633882e-02,6.777022210709064687e-02
5.959148293010062963e-02,6.737762880106294705e-02,6.119914022471144299e-02,6.103510747810257653e-02,6.351111450366342392e-02,6.298088075967304966e-02,6.179244455092278154e-02,6.392518116596476729e-02,5.941822940718350515e-02,6.215818252802769728e-02
6.771857852225701691e-02,7.591313392214378564e-02,6.941617978559316837e-02,6.924304534950632972e-02,7.185303222330559347e-02,7.129500950339397181e-02,7.004230084111476295e-02,7.228856243557588157e-02,6.753415486564436077e-02,7.042762119763602835e-02
6.453180659095532345e-02,7.257541182622978537e-02,6.619606148569290305e-02,6.602630117173700908e-02,6.858668164980903648e-02,6.803892660982097107e-02,6.681001622582374844e-02,6.901428594590779120e-02,6.435157225899253153e-02,6.718809536239893354e-02
6.643461526988100885e-02,7.456972772264552907e-02,6.811906935079789505e-02,6.794726516857645116e-02,7.053770405145209921e-02,6.998372413389213065e-02,6.874039367700278402e-02,7.097011421383808694e-02,6.625185087409370122e-02,6.912286201181053191e-02
6.745749135376069572e-02,7.564010743883814447e-02,6.915245026537088224e-02,6.897958318397619248e-02,7.158564231952459223e-02,7.102843155161525646e-02,6.977760725701377675e-02,7.202054598095727900e-02,6.727340201113994611e-02,7.016235472446387400e-02
6.051458562071986014e-02,6.835108927874146423e-02,6.213328780572106858e-02,6.196813724356037278e-02,6.446062616212946961e-02,6.392696458386788738e-02,6.273062223079378663e-02,6.487734243040853277e-02,6.033998122491298494e-02,6.309877314824681449e-02
8.102596148394866638e-02,8.973573201184854853e-02,8.283858806591158641e-02,8.265381527316886801e-02,8.543417734505953653e-02,8.484115487063015326e-02,8.350669000109264828e-02,8.589666981252237765e-02,8.082645837315821646e-02,8.391675658821974582e-02
